"base_date","manage_no","mac_address","ap_group_name","install_location_detail","open_date","category","category_detail","address_dong","address_detail","latitude","longitude","pt_year","pt_month"
"20200215","17-A0279","79dbaa61debe78a8941d7487edf62adb5a894197fa8b2bcc09318ec51c2d653b","월정리 해변","  월정리해변 재난감시용 CCTV  북동","20170816","해변","해변","제주특별자치도 제주시 구좌읍 월정리","제주시 구좌읍 월정리 33-3번지","33.556345","126.795268","2020","02"
"20200215","17-B0203","2c05a1f47237dde33076478db847833913e5a7e2768a0bbe46701822d76fee58","모구리야영장","관리사무실 옆 가로등1 폴대-축구장방향","20170924","관광지","공영관광지","제주특별자치도 서귀포시 성산읍 난산리","서귀포시 성산읍 난산리 2960-1","33.405967","126.820678","2020","02"
"20200215","17-A0168","9134e14a5b45833e9c60d85bfcde8f8352034701d59074e20820a5466490545b","지하상가","지하상가 중앙 서쪽(지하상가 )","20170911","전통시장","지하상가","제주특별자치도 제주시 일도일동","제주시 일도1동 1425-3","33.513155","126.524701","2020","02"
"20200215","17-A0171","e984beb3e91bfc4db1929c43332366ed80528302f976b202b01b5e878ee46af7","지하상가","3&4 출구 홀 서쪽(지하상가)","20170911","전통시장","지하상가","제주특별자치도 제주시 일도일동","제주시 일도1동 1425-3","33.513106","126.525463","2020","02"
"20200215","17-B0245","8434a55c7dcb3a361b89422b268ea680f4976208d7330073bf47803e15be581f","성읍민속마을","종탑-동","20171027","관광지","공영관광지","제주특별자치도 서귀포시 표선면 성읍리","서귀포시 표선면 성읍리 901","33.386495","126.802472","2020","02"
"20200215","17-A0117","e34915a09a9b30fcbf31f345c75f2e8a706abae1548a0fe494264c27c3e895ab","제주레일바이크","주차관리실 외벽","20171011","관광지","사설관광지","제주특별자치도 제주시 구좌읍 종달리","제주시 구좌읍 용눈이오름로 641","33.460744","126.831608","2020","02"
"20200215","17-B0259","fe335b05083a21aa94532840123debd3009028eb26fadcf1da0a8501c75d95b8","전기차충전소_코코몽","매표소 외벽 - 동","20171027","전기차충전소","전기차충전소","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 2381 ","33.27508","126.705552","2020","02"
"20200215","17-B0265","d4a96fec6b993d4fd649030d372ea650fe4d60bcbd7e9634932673a95e8498bd","전기차충전소_매일올레시장","4층 CCTV 폴대","20171027","전기차충전소","전기차충전소","제주특별자치도 서귀포시 서귀동","서귀포시 서귀동 277-2","33.250275","126.56307","2020","02"
"20200215","17-B0316","1bfa506e5a52e61444af445ff39a143d1798d1b66204a797d7500cc9d3ec529c","전기차충전소_안덕우체국 뒤 주차장","전기인입 IP주","20171122","전기차충전소","전기차충전소","제주특별자치도 서귀포시 안덕면 화순리","서귀포시 안덕면 화순리 1072","33.24616","126.335477","2020","02"
"20200215","17-A0029","0aff6ca4eab20eb7cfa8b0b9f98b5785af2e05c7f1de665923f2fb06b708f35d","제주세계자연유산센터","옥상 거문오름탐방로 방향","20171113","관광지","공영관광지","제주특별자치도 제주시 조천읍 선흘리","제주시 조천읍 선교로 569-36","33.4570307","126.7142999","2020","02"
"20200215","18-A0035","594501af02391aa6fef7d9f2bc87c22602fccccb3872abfe2132c5463ec48360","버스정류소_대학동[남]","정류장 지붕에 무지향 1개","20180403","버스정류소","버스정류소","제주특별자치도 제주시 용담이동","제주시 용담2동 592-7(용담로 36)","33.513061","126.506439","2020","02"
"20200215","18-A0051","b707ca976673f21b9d74795fffce3be97a9bbcde36b80ebefba392813a7f3147","사라봉공원","CCTV폴에 설치(도로)","20180411","공원","공원","제주특별자치도 제주시 건입동","제주시 건입동 773","33.518231","126.543935","2020","02"
"20200215","18-A0059","c06447bea7302a5e1f547d1afa4814631b834bc075cab7dc6ea7c150abdcfa81","삼무공원","CCTV폴에 지향 1개","20180410","공원","공원","제주특별자치도 제주시 연동","제주시 연동 271-9(신대로10길 53 )","33.491571","126.491267","2020","02"
"20200215","18-A0143","bfa641ca8ed8d1a21fb3fc24ec4f9bf5e222dd6c0843426517f5cc2a81f18e94","노형제1근린공원","CCTV폴에서 공원 남쪽으로 지향성 1개","20180426","공원","공원","제주특별자치도 제주시 노형동","제주시 노형동 2584-1","33.485802","126.469688","2020","02"
"20200215","18-A0166","8c710fd95d7b94b7efdadfc0b018c12dc630078ab075502411473cc790a00ad9","버스정류소_우령이 마을[서]","정류장 지붕에 무지향 1개","20180427","버스정류소","버스정류소","제주특별자치도 제주시 외도일동","제주시 외도1동 498-9 (우정로 50)","33.488511","126.4309","2020","02"
"20200215","18-B0018","2161f242fafe4e2c48077823e68b212f2467b9df65cfaa6024d0a3dfa3917cba","전기차충전소_월드컵경기장","매표소 옥상-남서","20180426","전기차충전소","전기차충전소","제주특별자치도 서귀포시 법환동","서귀포시 법환동 914 (월드컵로 33 )","33.248435","126.510737","2020","02"
"20200215","18-B0064","46fdba7294875cc7365b2739c5016a2c88c6e498e0e378d7043193c60562ead8"," 10-1코스","가파리사무소 외벽  -남동","20180423","올레코스","올레코스","제주특별자치도 서귀포시 대정읍 가파리","서귀포시 대정읍 가파리 70-1  (가파로 73)","33.166454","126.273705","2020","02"
"20200215","18-A0200","6d47ce32fadbead2b766a62433145d4c2f312d04fb505674ad16e493bdfea074","시민복지타운근린공원"," CCTV Pole 서쪽으로 지향 1개","20180503","공원","공원","제주특별자치도 제주시 도남동","제주시 도남동 749","33.489537","126.52634","2020","02"
"20200215","18-A0221","6c64d3b75f3cd34b297edbfc0ef52fdf263e1577bbece3e92a2a94c4f65012b3","절물자연휴양림","보안등 69번 중단 지향","20180508","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 봉개동 산78-1(명림로 584)","33.437654","126.628805","2020","02"
"20200215","18-A0244","d9c00d0e67e86c79691d3c3b00e101a3db4f60bacf9d2969b45f8fb893bf175e","한마음공원","CCTV pole에서 서쪽으로 지향","20180515","공원","공원","제주특별자치도 제주시 이도이동","제주시 이도2동 1942-1","33.494934","126.544529","2020","02"
"20200215","18-B0138","c24c9f2b1cae2cf742f51efecd4333a3ea3be482724be403dbf66522501c60a7","하고수동해수욕장","    화장실외벽 -북","20180618","해변","해변","제주특별자치도 제주시 우도면 연평리","제주시 우도면 연평리 1185-5","33.513832","126.957398","2020","02"
"20200215","19-A0113","ca906c70f8b96c7b3a5c2f76dbff5fcce1e80f60d6a46d8f8ab2ed62bbd75b8a","버스정류소_가시나물(달샘마을방면)","정류장천정","20190630","버스정류소","버스정류소","제주특별자치도 제주시 영평동","제주시 영평동 1923-5","33.473003","126.56992","2020","02"
"20200215","19-B0047","7b2b53e6dbf62783399fab6dd71074aabc6b4ed019d6e3fea613e789977f4044","버스정류소_열린병원[북] (중앙로터리 방면)","버스정류장 상부","20190625","버스정류소","버스정류소","제주특별자치도 서귀포시 동홍동","서귀포시 동홍동 1503-18 ","33.254152","126.56525","2020","02"
"20200215","19-B0070","f83d750b6c6fb4d4e6d916f233bddaa2e3f3187deb73d5d450cad3cb2c396254","버스정류소_표선오일시장[동]","버스정류장 상부","20190628","버스정류소","버스정류소","제주특별자치도 서귀포시 표선면 표선리","서귀포시 표선면 표선리 1018-14","33.321833","126.830833","2020","02"
"20200215","17-A0395","9ff59837cf2a8af2eb12625ca2d9e333c4ba38371dccf8da8e9bc926d4e268f7","전기차충전소_제주도청","도청 옥상 북","20171210","전기차충전소","전기차충전소","제주특별자치도 제주시 연동","제주시 연동 312-1","33.489103","126.498069","2020","02"
"20200215","18-A0081","053a15469efb7950021ca845203be8938eb2c625e9fea55dd0786ec56bc21de0","버스정류소_외도부영 1차 아파트[동] ","정류장 지붕에 무지향 1개","20180330","버스정류소","버스정류소","제주특별자치도 제주시 외도일동","제주시 외도1동 549-4(우정로 71) ","33.486827","126.433372","2020","02"
"20200215","18-A0099","833cf8484005f76d7c708ae9f45850b586eb565025be4bb092c2dec3e82355b7","버스정류소_인다마을[동]","정류장 인근 IP주에서 맞은편 정류장 방향으로 지향 1개","20180329","버스정류소","버스정류소","제주특별자치도 제주시 아라일동","제주시 아라1동 6082-5","33.471179","126.545543","2020","02"
"20200215","19-A0023","cd9badb5861843d94d1caa9b744e935f6b56eb1bd50224ff29ea4f62201afec3","제주종합경기장","관리소 좌측 첫번째 가로등","20190616","체육시설","체육시설","제주특별자치도 제주시 오라일동","제주시 오라일동 1137(서광로2길 24)","33.495572","126.517187","2020","02"
"20200215","18-A0197","82bd4b5a6ccc18fb0186c610381fa896f46e9e57e4e4c5d886c77c73b61bd1aa","버스정류소_서해아파트[동]","정류장 지붕에 무지향 1개","20180516","버스정류소","버스정류소","제주특별자치도 제주시 일도이동","제주시 일도2동 409-11 (고마로19길 5)","33.504836","126.541561","2020","02"
"20200215","19-A0154","43a9f3edbd3a3c2cf37625e9f85484028bda965778121e44e4109f23a080bf20","에코촌 유스호스텔","1층 복도","20190805","관광지","공영관광지","제주특별자치도 제주시 조천읍 선흘리","제주시 조천읍 선흘리 2610","33.516889","126.70376","2020","02"
"20200215","19-B0151","4740490d750224365e8d7c33de7cbfc3fb3fb4186e8c0d07041835476f53cad8","4코스","클린하우스 IP주 - 서쪽 포토존","20190917","올레코스","올레코스","제주특별자치도 서귀포시 표선면 토산리","서귀포시 표선면 토산리 425-5","33.306451","126.783497","2020","02"
"20200215","19-B0194","63e4b96078358c8db45eeb981303bf631375c6c765c61162edb3e28023be58ac","11코스","외부 IP주 - 동쪽","20190917","올레코스","올레코스","제주특별자치도 서귀포시 대정읍 무릉리","서귀포시 대정읍 무릉리 132-1","33.278393","126.246137","2020","02"
"20200215","19-B0307","83dc393e25cbc6ee683b536df45837199df86264ad701832bd5a00631ae8471c","칠십리 음식 특화거리","클린 하우스 IP주 상부","20191020","테마거리","테마거리","제주특별자치도 서귀포시 서귀동","서귀포시 서귀동 673-3","33.239544","126.563564","2020","02"
"20200215","19-B0315","4023c5834eefcdf726f5ba3f00e565b91e6b220cb2910ac6afd563738a9d1bbe","돈내코 한라산 탐방안내소","외벽 ","20191020","관광지","공영관광지","제주특별자치도 서귀포시 상효동","서귀포시 상효동 산 1","33.313837","126.571375","2020","02"
"20200215","19-B0354","f8ae2be0f1736075ad91afb736a9b3b5ba6ad547051953c0ebd86bdb8e79484b","신양연안바다목장","CCTV 폴 상부 - 바다방향","20191119","해변","해변","제주특별자치도 서귀포시 성산읍 고성리","서귀포시 성산읍 고성리 186-5","33.436407","126.922831","2020","02"
"20200215","19-B0395","9865ba55f13505eda5249b95b59dc03ca9cb9f5486638a84d3ae4d9278782efb","산방산 ","IP주 동 - 전기차 충전소","20191101","관광지","공영관광지","제주특별자치도 서귀포시 안덕면 사계리","서귀포시 안덕면 사계리 166-4","33.236278","126.312498","2020","02"
"20200215","19-B0423","0bd6040ae6e80eca262cbc5114c152ba6932f6ad8f0ece6b69c1cae6ee49ef7d","엉알해안","외벽","20191105","해변","해변","제주특별자치도 제주시 한경면 고산리","제주시 한경면 고산리 3674-9","33.29896","126.168003","2020","02"
"20200215","19-B0425","e34de2e6749271858fe36c702357e95b65796b554577155af0761bc9cf1cb9ed","솜반내","외벽","20191105","관광지","공영관광지","제주특별자치도 서귀포시 서홍동","서귀포시 서홍동 1223-7","33.253219","126.553591","2020","02"
"20200215","19-B0461","735aff895ba4c47351723b1c8ff91ea877f93f5b70a42a8290c82ff37b3c33a7","올레14-1코스","중계기 - 저지리 알못 방향","20191127","올레코스","올레코스","제주특별자치도 제주시 한경면 저지리","제주시 한경면 저지리 2178-4","33.335229","126.274848","2020","02"
"20200215","19-B0500","7ba77767ecff6a3185aad92f25a07bdf7887eade4ca6056d7706ed6997f95be7","버스정류소_하원동(남) (지세못방면)","버스정류장 천장","20191127","버스정류소","버스정류소","제주특별자치도 서귀포시 월평동","서귀포시 월평동 251-1 ","33.253593","126.461839","2020","02"
"20200215","17-B0031","e5ffd96e86bd3b7a3db9a484fa4bd3f6cf3fc9c820b0409d640de6c09e423ed6","혼인지","KT 전주 1-2","20170814","관광지","공영관광지","제주특별자치도 서귀포시 성산읍 온평리","서귀포시 성산읍 온평리 1702-1","33.414956","126.894949","2020","02"
"20200215","17-B0079","1256c8a753feb28880c84e4eb301e7b582287b425f5262d3a4831bd41971f3df","대유ATV수렵사격랜드","매표소","20170830","관광지","사설관광지","제주특별자치도 서귀포시 상예동","서귀포시 상예동 144  ","33.277554","126.395364","2020","02"
"20200215","17-B0087","9e257f160725e3d281a0358d5924f2008792f858cc367be16d1273633f7d6ddc","제주다원","매표소","20170831","관광지","사설관광지","제주특별자치도 서귀포시 색달동","서귀포시 색달동 산 50     ","33.290385","126.422818","2020","02"
"20200215","17-B0140","780dbe91668cfa6168f0572f78b78212a9c528c2c23374812c4a1304e0dbcb8d","5코스","건물외벽","20170814","올레코스","올레코스","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 91-6 ","33.277846","126.719845","2020","02"
"20200215","17-B0146","15fbb422bd96813aa82f05459f4eced1d5a14868febff1e39551c5e7f391aa3f","1코스","건물 옥상 북","20170830","올레코스","올레코스","제주특별자치도 서귀포시 성산읍 시흥리","성산읍 시흥리 12-64 ","33.477997","126.908349","2020","02"
"20200215","17-A0039","a0ecfa5129ae603df970e61d7b966da07da501018602890ba76cd80a9a0d07c1","용연구름다리","어린이CCTV POLE 남동","20170801","관광지","공영관광지","제주특별자치도 제주시 용담이동","제주시 서해안로 687-1 일원(용담이동) ","33.516083","126.512194","2020","02"
"20200215","17-A0047","0e27aec3b29221ee02316312404685c95bb28e425bcd82449b0bc58759337ad8","절물자연휴양림"," 연못 옆 자판기 동남","20170727","관광지","공영관광지","제주특별자치도 제주시 봉개동","제주시 명림로 584(봉개동 산78-1)","33.438003","126.627367","2020","02"
"20200215","17-A0072","7f4687aec044b77e780a9a9176d40db1f9ce56a69cec0df623ca34fd3c629e11","버스정류소_세화환승정류장","세화리버스정류장","20170828","버스정류소","버스정류소","제주특별자치도 제주시 구좌읍 세화리","제주시 구좌읍 구좌로 40 중앙이용원 앞(세화리 3637) ","33.523528","126.855694","2020","02"
"20200215","17-A0199","9e080714b1b3246d1e4fcb6373c299255aeb38996758ccc899531f4a05f076b9","20코스","김녕서포구 화장실 동","20170821","올레코스","올레코스","제주특별자치도 제주시 구좌읍 김녕리","제주시 구좌읍 김녕항1길 30  ","33.557889","126.744694","2020","02"
"20200215","17-A0258","c927d0b2540ec798a86dc989db100d61c42f590dd2c69badff617eeec6b8e2d6","탑동 테마거리","탑동사거리 관광안내소 북동","20170728","테마거리","테마거리","제주특별자치도 제주시 삼도이동","제주시 중앙로 20 ","33.517027","126.52468","2020","02"
"20200215","17-A0291","662c391f876d3194ac1bc17220aad31a7dab54796414f1e56f3586e7fa78339e","김녕 성세기 해변","해변종합상황실 베란다 북동","20170821","해변","해변","제주특별자치도 제주시 구좌읍 김녕리","제주시 구좌읍 김녕리 497-4번지 ","33.557167","126.760194","2020","02"
"20200215","17-A0091","5846c3e4e84fbe0577fc05bd763a51622b0b274580b4827a4517a432ab366833","제주공룡랜드","사무실 외부 벽면(주차장)","20170901","관광지","사설관광지","제주특별자치도 제주시 애월읍 광령리","제주시 애월읍 광령평화2길 1","33.441083","126.434556","2020","02"
"20200215","17-A0293","32e079b40acd7f2202541cbfb9271efa926e355216f17c447441b4ce2b363edc","함덕 서우봉 해변","관광안내소(해변)","20170922","해변","해변","제주특별자치도 제주시 조천읍 함덕리","제주시 조천읍 함덕리 산14-1번지","33.542748","126.668259","2020","02"
"20200215","17-B0268","fd9168ef5c9aa1571732bd9b36ed9359311aaef927280b4ef43b0a6000fda17a","전기차충전소_천지연폭포"," 천정 - 남","20171027","전기차충전소","전기차충전소","제주특별자치도 서귀포시 서귀동","서귀포시 서귀동 305-1외 2필지","33.251375","126.559175","2020","02"
"20200215","17-B0281","60dbfde00f240d00f78c54ea50f2627b6da9d1fc266bbfae9431d948b33d8df1","전기차충전소_성산읍사무소","건물 모서리 벽-2","20171027","전기차충전소","전기차충전소","제주특별자치도 서귀포시 성산읍 고성리","서귀포시 성산읍 고성리 1023-2","33.441961","126.911158","2020","02"
"20200215","17-B0311","1703d9ae2b4bb3b978d522dd061ce69218e412cb412ec2fdb2b06ef16ca07e1c","전기차충전소_대정감협 인근 공영주차장","전기인입 IP 주","20171122","전기차충전소","전기차충전소","제주특별자치도 서귀포시 대정읍 하모리","서귀포시 대정읍 하모리 964-2","33.222909","126.251956","2020","02"
"20200215","17-A0055","f237e47ba5d633dba5453829d1f566cefec0e24d0f65c207ea8d8f43044faf4d","갓전시관","1F 천정","20171102","관광지","공영관광지","제주특별자치도 제주시 조천읍 교래리","제주시 조천읍 남조로 1904","33.4371586","126.6707855","2020","02"
"20200215","17-A0364","3000408bfe0709ed87994ea9b4a42e242c2a3e40027255c7a64abf05d1dbe067","전기차충전소_제주시청","제주시청 직장어린이집 벽면","20171114","전기차충전소","전기차충전소","제주특별자치도 제주시 이도이동","제주시 이도 2동 1176-1","33.500227","126.532707","2020","02"
"20200215","17-B0331","99b2af0c439062830bbe07a5f76a1633f212aca6cee2f52e6a901f13564b9201","전기차충전소_서귀포시청 1청사 1층 지하주차장","지하주차장 충전기 옆 기둥","20171208","전기차충전소","전기차충전소","제주특별자치도 서귀포시 서홍동","서귀포시 서홍동 440-1","33.253916","126.560642","2020","02"
"20200215","17-A0397","cc39e552700d012bdd5ede47884236b657474f383c35c87b11d4fa7a92d1db86","전기차충전소_제주도청","옥상 북 태양광 기둥","20171210","전기차충전소","전기차충전소","제주특별자치도 제주시 연동","제주시 연동 322-1","33.489141","126.50066","2020","02"
"20200215","18-A0008","a7e7c54757cad4bf2a1e73b2b943ddc344d1468a8076530e86b2c5348f6dab6a","제주동문시장","다모아인근 골목시장 내부기둥","20180312","전통시장","전통시장","제주특별자치도 제주시 이도일동","제주시 중앙로 63-10","33.511623","126.525008","2020","02"
"20200215","18-A0054","fab31188b39c313a5066035db13f1647a3db3b38d3f54d6def6d8d794ad6e0ea","버스정류소_사라봉[남] ","정류장 지붕에 무지향 1개(맞은편 커버)","20180329","버스정류소","버스정류소","제주특별자치도 제주시 일도이동","제주시 일도2동 141-31 (동문로 150)","33.514223","126.538486","2020","02"
"20200215","18-A0058","e82caa6f7c3314d4e8a01e74f64459029c93da915285087abe87904e74db785d","삼무공원","CCTV폴에 지향 1개","20180410","공원","공원","제주특별자치도 제주시 연동","제주시 연동 271-9(신대로10길 53 )","33.491571","126.491267","2020","02"
"20200215","18-A0080","3cd60c57bae55a90f30ef829900b8ce2a3680df51bc006e28c7278295b6d2bb7","버스정류소_영주고등학교[북]","정류장 지붕에 무지향 1개(맞은편 커버)","20180329","버스정류소","버스정류소","제주특별자치도 제주시 월평동","제주시 월평동 683 ","33.457185","126.577935","2020","02"
"20200215","18-A0152","0970eabe30643d10ff2fe0ef294a4ac954612f44bb1c1a93cd9563aade78b77f","버스정류소_동성마을(제주버스터미널방면)","길건너 정류장 방향 지향 1개","20180428","버스정류소","버스정류소","제주특별자치도 제주시 용담이동","제주시 용담2동 2637-15(서광로 131) 앞","33.500237","126.51028","2020","02"
"20200215","18-B0021","704f065d074cb632bbf456c80d495417644569933a0ddbf4fe620d7d98bca004","버스정류소_중문관광단지입구[남]","버스정류장 상부","20180418","버스정류소","버스정류소","제주특별자치도 서귀포시 색달동","서귀포시 색달동 2558 (천제연로 70)","33.255514","126.413161","2020","02"
"20200215","19-A0073","e83fbb427ad5cbd44a178ae721408b0357ef2781b3a543ec01b798dd0d5506ed","버스정류소_시티주유소(제주한라대학교방면)","정류장천정","20190623","버스정류소","버스정류소","제주특별자치도 제주시 노형동","제주시 노형동 765(노형동 762 앞)","33.476372","126.479617","2020","02"
"20200215","19-A0076","f76022be5eb7d9224c5dbfb2b063e148dd53b7941954bbd1d089a7fa80ab6f0b","버스정류소_도리초등학교[북]","정류장천정","20190722","버스정류소","버스정류소","제주특별자치도 제주시 도두일동","제주시 도두1동 2429-3","33.501428","126.465643","2020","02"
"20200215","19-A0122","82a1217afe09dec4fa1e25c0ab2dd01742b7879126b18797276b9a9bd917f1b1","버스정류소_월성마을회관[동] ","가로등","20190720","버스정류소","버스정류소","제주특별자치도 제주시 용담이동","제주시 용담2동 2747-5","33.502329","126.504793","2020","02"
"20200215","19-B0052","6a224efe308140f9f54906e97293065c6d217563161c7cb3d44e83f881a76dbd","버스정류소_동덕아파트","버스정류장 상부","20190625","버스정류소","버스정류소","제주특별자치도 서귀포시 서홍동","서귀포시 서홍동 316-35","33.257747","126.560137","2020","02"
"20200215","19-B0066","cc6f57d522d75aa1c04d1aa932d046388e5edacb408c6ae127ebe151485334f0","버스정류소_제주민속촌","버스정류장 상부","20190625","버스정류소","버스정류소","제주특별자치도 서귀포시 표선면 표선리","서귀포시 표선면 표선리 40-77","33.324788","126.843172","2020","02"
"20200215","18-A0150","6ef6affe9ab2e9cb134d91d55562eddaa1ada60df743ca5a694d81b2a51f0d90","버스정류소_동문로터리"," 동문시장[남] ","정류장 지붕에 무지향 1개","20180428","버스정류소","버스정류소","제주특별자치도 제주시 일도일동","제주시 일도1동 1148-2 ","33.513188","2020","02"
"20200215","18-B0116","c7a0bb92cff22a69b8a83a74f9bd120069531aec8bbda97d85d7c4abee274555","중문관광단지","중문색달해변중간화장실 외벽 - 서","20180508","해변","해변","제주특별자치도 서귀포시 색달동","서귀포시 색달동 2822-9  (중문관광로 154-17)","33.245468","126.411075","2020","02"
"20200215","19-B0104","d9d52e1abb54ad97da07a197573767f30e4630ac6c6e7372af43b752c8cd5772","버스정류소_한림주유소[서]"," 버스정류장 옆 면-건너편 한림주유소(서)  정류장방향","20190731","버스정류소","버스정류소","제주특별자치도 제주시 한림읍 대림리","제주시 한림읍 대림리 1818-3","33.417077","126.264866","2020","02"
"20200215","19-B0110","27b59efcb8bc663a17438346fd70cd5e3c8748c2a75a9a75535213543c8a1974","버스정류소_애월고등학교[남]","IP주- 건너편 애월고등학교 (남)정류장 방향","20190816","버스정류소","버스정류소","제주특별자치도 제주시 애월읍 고내리","제주시 애월읍 고내리 830 ","33.462598","126.334626","2020","02"
"20200215","19-B0130","adb5cacbb6fb21c93e39623d29fdb9365af7fd3560a102c0ff2701657369704f","5코스","안내소 외벽-서 구름다리방향","20190814","올레코스","올레코스","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 91-6","33.277861","126.719578","2020","02"
"20200215","19-B0180","ddbb512057aea4003fdd24e858e1ca9d61c6bc18cf2f5854ce7699b149326477","15코스","기지국 - 서쪽 방향 올레길","20190920","올레코스","올레코스","제주특별자치도 제주시 한림읍 귀덕리","제주시 한림읍 귀덕리 1573","33.434169","126.294845","2020","02"
"20200215","19-B0189","a57dcb2beeb801a099fe73115f3fa140219be8715650910177a4abb2c596083c","12코스","옆 통신주 일과해안도로방향","20190919","올레코스","올레코스","제주특별자치도 서귀포시 대정읍 신도리","서귀포시 대정읍 신도리 3076-1","33.276297","126.171035","2020","02"
"20200215","19-B0201","a05fcc7c0890d095f985298e6c7ebf9d78eb34af985aa9b3f37d723760c9650d","섭지코지","상가관리사무실 외벽(지붕) -동쪽 전망대 방향","20190911","관광지","공영관광지","제주특별자치도 서귀포시 성산읍 고성리","서귀포시 성산읍 고성리 62-1","33.423569","126.929839","2020","02"
"20200215","19-B0221","7f3b2e34e65cd92b6531d9885f7afc384233347b2e891ae9052dc7847db55b1f","6코스","전시관 외벽 - 서쪽 주차장","20190927","올레코스","올레코스","제주특별자치도 서귀포시 서귀동","서귀포시 서귀동 100-2 ","33.24493","126.570905","2020","02"
"20200215","19-B0245","1db65989c5fbc0a22e3d6a9cf55eda50f1305bff6b4d196dc93368d63061d830","월령선인장 군락지 ","월령포구 클린하우스 IP주상부","20191015","관광지","공영관광지","제주특별자치도 제주시 한림읍 월령리","제주시 한림읍 월령리 317-1","33.378402","126.2162","2020","02"
"20200215","19-B0286","cc8549dec3b1a0eb943ee6f3afcb74ac56690ed0c4a2042236c2dc3e3e71197e","피규어뮤지엄 제주","매표소 실내","20191020","관광지","사설관광지","제주특별자치도 서귀포시 안덕면 상창리","서귀포시 안덕면 상창리 1875-8","33.281972","126.355276","2020","02"
"20200215","19-A0286","bbf043d7225f02956ae22e85d6db46a933ab235f9b8747f3d87af10e7e83c867","교래닭특화거리","CCTV pole","20191021","테마거리","테마거리","제주특별자치도 제주시 조천읍","제주시 조천읍 교래리 534 앞","33.437266","126.677236","2020","02"
"20200215","19-B0356","92f52165bb9b923f9f0866a1668587efc833722132caea82cec04ac2d3dd359b","올레 3-B코스","중계기 폴대","20191101","올레코스","올레코스","제주특별자치도 서귀포시 성산읍 신천리","서귀포시 성산읍 신천리 302-4","33.343248","126.853396","2020","02"
"20200215","19-B0445","d7d91d4fc24b9e36ab6446c1aa5b99f981e05a7e829130ba3d11e366419ed284","카멜리아힐","매표소 우측 외벽","20191120","관광지","사설관광지","제주특별자치도 서귀포시 안덕면 상창리","서귀포시 안덕면 상창리 271","33.290033","126.368382","2020","02"
"20200215","19-B0471","4e49acc64400dd3fd9125f71d03695246dec5603aa37723fdcd7afe3bc652b66","제주민속촌","검표소 외벽","20191128","관광지","공영관광지","제주특별자치도 서귀포시 표선면","서귀포시 표선면 민속해안로 631-34","33.324171","126.842421","2020","02"
"20200215","19-B0353","295fd1acff2c95b423510b251a02f3010d7ef8174b4f376e744350b31a609912","황우지해안","가로등 서쪽","20191113","해변","해변","제주특별자치도 서귀포시 서홍동","서귀포시 서홍동 795-1 ","33.240385","126.548188","2020","02"
"20200215","19-B0449","c14c3c9df0dfa73363d6e4233eaca0c2c66ae7191de0d80dd5b735713f05c0e6","제주제트","IP 주","20191125","관광지","사설관광지","제주특별자치도 서귀포시 대포동","서귀포시 대포로 172-5","33.238396","126.439477","2020","02"
"20200215","19-B0474","ade8d20fba0cf3e84c8bb0d4a6840b057e642507ebc78242ab689025fc147d63","금능석물원","석물원 관리사무소 외벽","20191127","관광지","사설관광지","제주특별자치도 제주시 한림읍 금능리","제주시 한림읍 금능리 1246","33.385649","126.226539","2020","02"
"20200215","19-B0476","8745093e1441b175ace584483766a7dfd934fe1a3bdb62d6341e1ada8f6a0a64","제주돌마을공원","수석박물관 외벽","20191127","관광지","사설관광지","제주특별자치도 제주시 한림읍 금능리","제주시 한림읍 금능리 368-2","33.353754","126.253744","2020","02"
"20200215","19-A0282","dd7b66013e579a495bf9c0404b393a3b31dd6427b36df91ba415edff3327e54a","1-92호공원","CCTV pole","20191101","공원","공원","제주특별자치도 제주시 노형동","제주시 노형동 2531-5","33.484743","126.472838","2020","02"
"20200215","17-B0041","23e43fb810237dbe1dca214b8f76f14a736d7f59b8f5ae5d614f8aa0c49561c2","성산일출봉","매표소 옥상 남","20170830","관광지","공영관광지","제주특별자치도 서귀포시 성산읍 성산리","서귀포시 성산읍 성산리 114-3 ","33.46248","126.935222","2020","02"
"20200215","17-B0043","cb992acdf589932d3e9bff080a253bec98db6427d5ace4eb7d452da0925d635b","버스정류소_남원읍사무소[북] ","버스정류장 상부","20170830","버스정류소","버스정류소","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 100-3","33.27937","126.719875","2020","02"
"20200215","17-B0045","f9a4c5a095a6420e8b86884fde2cd65248b1a254a4b67a6f43bfdd742c8a7de3","버스정류소_남원환승정류장(남원읍사무소) ","버스정류장 상부","20170827","버스정류소","버스정류소","제주특별자치도 서귀포시 남원읍 남원리","서귀포시 남원읍 남원리 196-3 ","33.281241","126.720799","2020","02"
"20200215","17-B0047","15da947bda52be3f8b01c5c8f08eb3c96128e0c34886cc0d08642eeafe5f3365","버스정류소_의귀환승정류장(의귀초등학교)[서]","버스정류장 상부","20170827","버스정류소","버스정류소","제주특별자치도 서귀포시 남원읍 의귀리","서귀포시 남원읍 의귀리 1483-10","33.310811","126.714838","2020","02"
